Date,BTC Open,BTC High,BTC Low,BTC Close,BTC Volume,ETH Price,XRP Price,LTC Price,Oil price,Gold Price,DJI Price
2019/3/11,3953.740234,3966.384766,3889.239014,3905.227295,10125901902,133.83403,0.313052422,56.82773513,56.79 ,1291.10 ,25650.88 
2019/3/12,3903.758301,3926.88916,3863.559082,3909.15625,9809887079,134.442886,0.308844856,54.80571252,56.87 ,1298.10 ,25554.66 
2019/3/13,3913.047363,3926.597656,3891.904297,3906.717285,9469184841,133.263077,0.310231701,56.55468768,58.26 ,1309.30 ,25702.89 
2019/3/14,3905.576904,3946.504395,3901.296875,3924.369141,10480789569,133.711594,0.313169158,55.36679007,58.61 ,1295.10 ,25709.94 
2019/3/15,3926.66333,3968.542969,3914.015381,3960.911133,9394210604,137.691788,0.310863993,55.90094704,58.52 ,1302.90 ,25848.87 
2019/3/16,3963.900146,4077.036377,3961.657471,4048.72583,9856166973,142.398178,0.314542292,58.4805818,58.71 ,1302.43 ,25870.61 
2019/3/17,4047.719482,4054.12207,4006.411133,4025.229004,8221625399,140.000549,0.318492506,61.19853603,58.90 ,1301.97 ,25892.36 
2019/3/18,4029.968506,4071.556641,4009.117188,4032.507324,9646954186,139.374603,0.3151432,60.47724089,59.09 ,1301.50 ,25914.10 
2019/3/19,4032.691895,4082.216064,4023.8125,4071.190186,9344919956,140.519196,0.314908251,59.24226599,59.03 ,1306.50 ,25887.38 
2019/3/20,4070.793945,4089.461914,4031.11084,4087.476318,10175916388,140.686356,0.316658034,59.42554998,59.83 ,1301.70 ,25745.67 
2019/3/21,4083.953857,4097.359863,4005.151367,4029.326904,10831212661,136.636063,0.317424394,60.28307414,59.98 ,1307.30 ,25962.51 
2019/3/22,4028.514648,4053.906738,4021.54248,4023.968262,9252935969,137.181442,0.310650369,58.66399399,59.04 ,1312.30 ,25502.32 
2019/3/23,4022.713379,4049.882568,4015.9646,4035.826416,9578850549,138.239868,0.310546397,59.26735262,58.97 ,1315.73 ,25507.16 
2019/3/24,4035.163574,4040.699707,4006.192871,4022.168213,9144851064,136.986923,0.311290158,60.91959692,58.89 ,1319.17 ,25511.99 
2019/3/25,4024.112793,4038.84082,3934.03125,3963.070557,10359818882,135.031021,0.307910085,59.79457227,58.82 ,1322.60 ,25516.83 
2019/3/26,3969.22876,3985.080811,3944.753174,3985.080811,10707678814,135.460358,0.302686227,58.97261148,59.94 ,1315.00 ,25657.73 
2019/3/27,3984.244873,4087.066162,3977.810547,4087.066162,10897131934,140.988159,0.30119012,58.58375794,59.41 ,1310.40 ,25625.59 
2019/3/28,4087.584473,4094.9021,4040.266357,4069.107178,9353915899,139.416473,0.309969326,61.46967911,59.30 ,1295.30 ,25717.46 
